HashApp,HashOwner,HashFunction,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
op8oikpda1nn1iwy2cbggpl7o9292djvqm1cm7zbczamsuired6xsl20m1z5b5ba,3v4lx8fuwif1ws2pqya2isgde9ov6qjevbfo0avk3suiweh8525sa7pu84e2kp9v,xbwu320djxppockuse8s87vz3wx9retjjkzpxo0cs3tjwgur55n6iysj25ti8eg3,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
v4cftfqr9woiyv471j3mgeif4kgo33hio7r9m6q8rwz5qgt9i8trrlgpicoik2zl,3ap1qhtk6tubfft603lxpw752nt4l7yxwpxoa659h8hmu61s81453jksqi1cw2h3,khdm8ngo1ggctalcmstbuwb0joywtjl1b3se23jneu1f9aasi562mprjh7l7bh2p,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
egc1511j6acqd6fjim364rnkkcvwvihwbuio579n21h28u2ula70n0l3s36cxx26,cjox3dh654hju6d2q48gp6tilqdqx5jmh6d4ksyb46lcdp67avrd64ks9449yb26,nk8k35qzjrs8k8c98u1c3m72v4m3le1jfipwrmm60x6tavyvk7prc51ncm471o28,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
sln2h4sywqr7iwf46aj64o3yyuhuxjwah1q6fyghrq8zwb9f0ko9cap32sin3hou,5hc6go3hp5ukhe3w2opel74o7wp09gt2qm1hzi0b8j24tyd2xxe33nlc9rtxmu9g,naftoaopfajo2qjibmzhrs4xo8g2h217febb20qqr4yl69kpd2szguz1fw99vnyq,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
i25afr384mcorrjvk2ra2nezs0bvmwqauppa4giw039uw6j59gslf7vz1498ouz5,a1k2nou9221mn0jk1y9lsircmdhc6q6sgo2ootdlsrqerua68n9nt4a74gn69kpa,5ch5zwn9yb926j4eukgk4447u0k47pzsip8b0yozbgsko4yxzktekk1eq51xnwu6,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
813mbtzfoabuu4jnfxy82wt0n0zb1bp20lr81ab5zu2tpbuge7zs6npdhwbh7cpu,7xw02lc4184goen2o7sfl9ds7bi7wvmrowfhaqdvbe9mdxofjvitrr5pmx4gc6z6,tshqdt12lwh9rf3ajahlmr6vrkwzs0c90ah1oxsby2wwmkdclfgi4p3b6sftmg9j,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
8csqa4lt5qod7hb49dpb79se1s0lda1hestwxhp2zqybprc7zmlsvfuxgavb55fy,28jw1bnm83w08zgu8fw3dwbxeib0z67t1cel9y9mr3f8na6s810l7zrxb242edoq,o2npqnsbidj42sj12y50ov4ako37uvsc7jceb2hftt4pfy3nvxv5vv9qvfbqnzaq,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
5rxo48f0rc0h22wvjafhwqvfvmffc3qxe609vlp35vi34xytfb7tvvpy3cywm51r,qp6ml4836m5tle33mxfwqosoibnglhuywaztijut9s9cgk99nm47obx7ho54yj41,9msbs6xytm7bbm4ox2wzqfsq9ewv60rzvklcy961i8sx34eg4vx5f5vjyhvuhtxy,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
6ojj6eo5v309m4h31cr4h5jspvbk209u0ah7j63ub3cxy8w68hhm1p5xbqmldqcl,85lk1e60s1ng082og71bwal5l4gaernlyjc8vtqdz6ikoutw1od1b89n4h0z6sa6,flu3woim9jcjvj38naxybfpin9yb6djhc7yf8mqjd0rr7p3c04s3ra146vjrrhlj,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
ikzpkclwp6tro54oodw8590bd0xrc9f2npcrox8sb624ayky1ak7z18q2uzs69zu,6gy5mgyl1mcbkqplmu90izdikntnutqo9ft8cbbmleh4t0lcncibfb7xzvwdhvwt,23bcv0yqtgao17zjo7qxkwg7d3dti0qk5wuy5uu0jm4tzyb1jnfi1bwmg6gxbrfr,1,2048,2048,2048,2048,2048,2048,2048,2048,2048
